Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Attrition,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
46,1.0,1474,1,3,3,81,3,3,19943,17799,3,12,2,1,26,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
40,1.0,895,20,3,3,52,2,4,7978,21534,1,13,4,0,10,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,0.0,648,27,3,3,75,3,3,6209,24525,1,19,3,1,10,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
37,0.0,1125,15,4,3,60,3,3,4647,4673,3,14,1,1,17,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
27,2.0,658,10,2,4,71,4,3,5689,13251,1,25,4,3,10,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40,1.0,1206,29,2,3,84,2,2,5368,9489,8,15,1,2,10,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,1.0,836,24,2,3,87,3,4,1081,17808,1,18,3,1,1,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
42,1.0,1017,2,2,4,82,3,4,4272,19989,4,14,2,2,16,3,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,1.0,1355,4,3,4,74,2,1,4968,15379,9,18,2,1,10,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
26,1.0,439,25,3,3,52,3,4,4577,23785,1,22,2,0,9,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
28,1.0,504,2,3,2,89,3,3,1081,6409,1,13,4,0,1,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
35,1.0,581,9,4,4,36,3,4,9888,6645,1,14,3,1,10,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,1.0,182,1,4,2,65,3,4,8321,11924,4,14,1,1,13,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
39,1.0,1467,3,2,4,82,3,2,3540,23060,1,14,2,1,6,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38,1.0,746,12,3,3,45,1,2,5396,8059,0,13,2,0,6,6,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
46,1.0,979,7,3,3,98,3,3,6653,14255,4,14,4,0,9,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
29,1.0,1485,10,3,2,55,3,4,2356,5586,6,18,3,0,6,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40,1.0,1244,4,3,2,44,3,4,4684,8450,7,11,3,1,7,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35,2.0,678,23,4,2,90,2,1,7847,22578,5,13,4,0,10,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37,1.0,1297,3,3,1,45,3,3,7005,3458,4,11,4,0,9,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,1.0,1351,29,1,3,32,3,2,2973,13008,1,24,2,1,1,5,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
34,1.0,806,19,4,3,86,2,1,6347,17783,3,15,3,1,10,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
51,1.0,422,10,4,1,75,3,4,5484,16225,2,18,3,0,12,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41,1.0,964,5,4,4,33,1,4,11878,22822,3,15,4,1,22,4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
40,0.0,989,9,5,1,72,2,2,9888,6950,5,11,1,0,18,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
43,1.0,728,2,3,1,52,3,3,2766,21829,7,12,4,0,8,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
39,1.0,333,6,4,3,64,1,3,10932,10056,0,14,3,0,21,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
34,0.0,147,1,4,4,39,3,3,6146,13243,0,15,3,2,9,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,1.0,1229,2,3,4,81,3,2,2367,6889,4,13,4,3,7,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,1.0,772,22,3,3,48,2,2,6118,3356,4,13,1,0,10,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
48,1.0,559,1,4,4,78,3,4,6755,12315,2,11,3,0,19,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36,2.0,667,2,4,4,55,3,4,6434,17241,0,21,3,1,6,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
35,1.0,750,17,2,1,63,3,4,4789,13430,1,16,1,1,10,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1.0,1448,28,3,4,81,3,4,3140,3339,1,25,3,1,6,2,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
36,2.0,658,7,4,2,83,3,4,7396,4022,1,18,3,0,10,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28,0.0,504,1,4,2,89,3,3,5163,15302,5,19,3,2,5,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
25,2.0,1096,2,2,2,61,3,4,3294,24301,0,18,4,1,6,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36,1.0,1425,6,2,4,49,2,2,5661,23757,4,16,2,0,17,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
33,2.0,708,13,3,3,43,2,3,4342,21030,7,11,2,1,17,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
55,2.0,728,2,2,4,49,2,2,19038,23281,5,15,2,0,35,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
44,1.0,1064,6,3,1,42,2,4,18265,22021,0,13,4,2,26,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48,1.0,848,8,1,3,97,3,4,16704,23398,6,12,2,0,23,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27,1.0,571,4,3,2,41,3,3,2145,9129,0,12,3,0,6,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37,1.0,442,2,4,2,82,3,4,5743,4673,1,19,2,1,9,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39,2.0,849,1,3,4,64,3,4,9991,21457,1,15,3,0,14,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
28,1.0,903,9,3,2,84,3,1,2368,18798,1,22,1,0,7,4,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
40,1.0,890,1,4,4,86,3,2,4256,6393,0,23,3,1,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,1.0,523,2,4,3,92,3,4,2479,26227,9,14,3,1,6,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,0.0,1395,17,4,3,55,3,1,3730,7102,4,14,4,2,12,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,0.0,895,1,3,2,55,2,2,6120,24223,1,14,4,1,17,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,1.0,802,2,1,3,84,2,1,19202,15717,0,22,3,1,25,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31,1.0,1082,6,4,2,82,3,4,4312,24483,0,11,1,1,4,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
33,1.0,1092,20,3,3,95,4,3,2936,24812,3,13,4,1,7,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
38,1.0,896,1,3,2,41,3,4,3348,15471,4,12,4,0,20,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
26,1.0,1018,7,3,3,74,2,1,2571,10225,1,11,4,0,7,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
25,1.0,1387,29,2,1,45,3,4,4724,18783,1,18,2,0,5,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33,1.0,1283,4,3,4,46,3,3,1416,11354,1,11,1,1,1,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,1.0,1376,2,3,3,56,2,2,2693,25043,1,11,4,0,1,2,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
38,1.0,1337,10,3,3,55,3,1,1091,8277,7,13,3,1,20,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.0,1277,29,3,4,61,2,3,3875,15182,4,13,1,1,8,3,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
38,1.0,1385,1,3,4,69,2,3,9924,24164,0,11,2,1,10,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
34,1.0,956,7,3,3,84,4,4,9699,7677,0,19,2,0,9,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
48,1.0,1450,11,3,3,60,2,1,13189,17624,2,14,1,0,15,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,1.0,1346,14,3,3,80,3,1,2177,9396,2,12,2,3,7,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,1.0,819,2,3,3,54,3,4,2297,19479,6,12,4,1,2,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1.0,1373,24,1,1,70,3,4,5486,3010,1,14,3,0,10,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31,1.0,1448,3,3,3,81,2,3,3875,21086,7,11,2,0,4,6,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,1.0,805,3,1,1,57,2,3,2362,17783,0,12,1,0,4,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
38,1.0,1199,1,3,3,77,3,1,8726,26075,0,12,1,2,11,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
42,1.0,1258,5,4,4,66,3,2,18665,24558,1,11,4,0,21,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
42,1.0,853,9,4,2,74,3,3,7823,19760,0,14,4,0,8,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
29,2.0,559,1,2,2,69,2,3,2326,17778,1,11,2,1,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
30,1.0,629,27,3,4,93,3,2,2809,19345,1,11,3,1,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
42,0.0,571,2,4,2,77,3,2,6474,26589,0,22,3,2,6,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
47,1.0,1093,1,4,2,78,3,4,4581,11677,4,14,3,0,14,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
55,1.0,508,3,1,2,91,4,4,18606,8931,7,12,4,3,25,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39,1.0,1256,2,2,4,100,3,2,6125,20467,0,11,1,1,19,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,1.0,433,22,4,3,46,3,1,17465,17802,1,11,2,1,21,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
55,1.0,581,10,3,4,68,2,3,2450,10494,2,17,4,1,25,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
36,1.0,1277,16,2,3,47,3,4,5131,8758,9,18,1,0,18,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
19,0.0,268,20,3,1,57,1,3,2325,18863,1,12,4,0,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
34,2.0,1115,2,3,3,37,4,4,5093,7346,0,12,4,0,16,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
19,1.0,1334,2,3,2,49,3,3,2451,11882,1,13,4,0,1,6,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
36,1.0,995,2,4,2,100,3,1,6632,13551,0,13,3,0,6,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,1.0,216,1,3,3,72,2,2,5373,12154,2,11,1,0,8,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28,1.0,1355,3,2,3,36,3,1,2935,19294,1,11,3,0,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
35,1.0,855,10,4,2,66,3,4,9667,10589,1,11,4,1,9,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
48,1.0,636,1,3,4,51,3,1,2886,3692,2,12,3,1,19,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
32,1.0,1278,10,4,2,98,3,3,4033,2125,2,13,2,0,10,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
59,1.0,827,8,2,2,54,2,4,12742,25800,3,12,2,1,31,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,1.0,1125,5,4,3,52,3,2,8376,20317,5,12,1,1,6,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,1.0,1199,10,3,2,92,2,2,2288,21981,1,11,4,0,12,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47,1.0,1300,16,5,1,49,3,4,17603,2396,3,14,4,0,21,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,1.0,1213,3,2,4,46,3,1,4883,25174,1,17,3,2,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0.0,1373,12,2,4,41,3,2,2367,16530,2,15,4,1,8,3,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
29,1.0,546,8,1,2,51,2,1,4193,25681,1,12,4,0,9,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
57,1.0,373,17,3,1,85,3,4,2305,16102,8,21,3,1,4,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30,1.0,1490,2,4,3,67,3,4,5309,19760,1,12,1,2,10,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
35,0.0,867,23,3,1,93,4,2,2413,25275,1,18,3,1,9,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
36,2.0,470,7,1,4,55,3,3,16606,4673,3,17,3,1,16,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
50,0.0,1138,1,4,4,64,1,3,4447,7181,0,13,4,0,9,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
39,2.0,527,6,4,3,77,4,4,2799,18597,1,25,4,0,10,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
47,1.0,1158,13,3,4,46,3,1,3033,17799,3,14,3,0,8,2,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
19,2.0,1373,8,3,4,37,4,1,1859,4187,1,13,3,0,1,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
29,1.0,944,1,3,2,41,3,4,1790,9051,1,19,3,1,1,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
24,1.0,1181,4,1,2,79,3,2,2695,3372,1,18,3,0,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
44,2.0,543,24,3,4,72,3,2,2853,7060,4,14,1,0,11,2,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41,2.0,725,1,3,4,87,3,2,6384,11924,4,11,4,1,13,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,1.0,891,1,4,2,90,3,3,2345,15669,6,21,3,0,12,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
46,1.0,685,18,1,4,94,3,1,8686,12368,4,13,3,3,12,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39,1.0,1351,8,4,2,68,3,3,8321,17231,3,13,2,0,10,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
38,1.0,983,14,3,3,81,3,3,2436,6961,4,24,1,1,10,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
35,1.0,775,2,4,1,42,4,4,3902,9369,3,11,3,3,7,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
28,1.0,130,2,3,2,46,3,4,3708,4605,0,13,3,1,6,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
30,1.0,1303,1,5,2,65,3,2,2911,16117,1,16,2,3,10,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
35,2.0,556,8,2,3,54,3,4,4554,3140,1,13,4,0,10,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,1.0,603,24,2,3,59,2,3,1569,16154,1,12,3,0,0,4,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
37,1.0,1362,8,4,2,92,3,3,10999,17519,3,21,1,3,17,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1.0,1475,6,1,4,69,2,4,2519,26278,0,13,3,1,14,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33,2.0,1189,15,1,2,54,1,3,4320,15332,1,15,4,0,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,2.0,636,2,4,2,59,3,4,18430,26227,1,18,2,1,24,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,1.0,1082,23,2,4,59,2,2,4851,14399,4,21,1,1,20,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
40,1.0,966,2,2,4,76,3,4,9679,5494,3,13,2,0,15,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,1.0,1469,4,2,4,46,4,4,2932,15901,0,18,4,0,6,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
38,2.0,832,7,4,1,95,3,3,2741,21221,0,22,4,1,10,5,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33,2.0,884,9,3,4,86,3,4,2580,7346,1,18,1,2,5,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41,1.0,1017,20,4,3,36,3,1,5769,21214,1,17,4,3,10,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,1.0,881,13,4,4,81,1,2,4779,11761,7,11,1,0,10,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
34,1.0,527,26,3,4,33,3,3,5154,20439,0,11,2,0,10,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28,2.0,890,9,3,4,69,1,3,2515,5518,0,11,3,1,6,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
42,1.0,1329,21,4,2,94,3,3,2244,25440,9,20,4,1,8,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
47,1.0,508,7,3,1,51,3,2,5562,22722,2,14,4,1,18,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
47,1.0,827,9,4,3,44,2,3,3491,23231,2,13,3,1,18,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0.0,1441,4,3,1,56,3,3,7553,17654,1,25,4,1,10,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42,1.0,1312,2,3,3,48,2,4,3975,7693,1,22,3,0,8,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
32,1.0,1220,29,4,2,84,2,4,9613,21072,0,12,3,0,14,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
19,1.0,1158,2,3,2,87,4,4,1483,16143,1,11,1,0,1,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
32,2.0,322,12,3,1,62,3,2,5415,14776,0,11,1,0,9,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,2.0,575,16,3,3,62,2,3,3420,23779,9,17,1,0,6,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,2.0,895,3,3,2,76,2,3,12490,8045,3,13,4,0,20,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,1.0,587,4,4,4,42,3,3,9525,24444,2,12,4,0,10,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1.0,616,2,2,1,41,3,4,3038,6393,0,13,4,1,3,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
37,1.0,383,29,5,4,60,3,2,2404,16192,6,18,2,3,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53,1.0,805,2,4,3,57,3,3,16799,21195,4,19,4,0,26,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
37,1.0,1440,4,3,2,51,2,2,2956,22539,4,14,3,0,7,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,1.0,949,1,4,2,57,2,3,10008,12023,1,14,4,1,10,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
48,1.0,201,2,4,4,79,3,2,13237,26507,7,13,3,1,21,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
35,1.0,1194,6,4,4,52,3,4,2695,25166,1,13,3,2,16,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,0.0,1234,2,3,4,41,3,4,5309,24558,1,12,4,0,14,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
53,1.0,1237,2,3,4,82,3,4,2380,7744,8,15,1,0,13,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
52,1.0,674,9,2,4,81,2,4,2743,7703,2,19,1,1,12,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
23,1.0,1441,17,3,4,66,2,3,2073,15986,8,12,4,1,5,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,0.0,1088,8,2,3,64,2,1,9439,9606,4,13,2,1,9,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,1.0,966,1,3,4,95,2,4,9888,5197,3,16,1,0,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,2.0,1142,18,4,3,37,3,3,4404,10209,2,12,4,2,4,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
36,1.0,653,10,3,4,75,3,3,10248,14004,9,18,3,0,18,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
45,1.0,1470,26,3,2,39,3,3,13695,15748,2,24,2,1,25,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,1.0,806,10,3,4,97,2,3,3567,16290,8,16,1,1,9,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,0.0,713,11,3,2,82,2,2,3072,12826,5,21,4,1,8,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39,1.0,990,28,3,1,65,1,1,2479,26897,1,12,3,0,8,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28,1.0,775,16,3,3,46,4,1,2370,4681,1,20,4,0,6,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,1.0,953,2,4,3,92,3,2,6781,18103,4,15,2,2,9,5,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
41,2.0,559,5,4,2,83,4,4,5257,23844,4,12,2,1,13,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
38,2.0,482,10,4,3,69,3,1,5209,9696,7,20,2,0,20,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
40,1.0,971,18,2,1,68,3,4,5914,8952,3,12,3,0,13,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
30,1.0,1062,19,3,4,48,3,4,5294,26542,0,14,3,1,10,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40,1.0,959,19,3,1,73,2,4,3346,6073,9,12,4,3,6,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
44,0.0,334,4,3,4,84,3,1,4285,2323,1,14,3,0,20,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,1.0,115,9,4,4,54,3,4,6883,10893,0,11,4,0,6,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
46,1.0,682,1,4,4,95,3,2,4960,15972,1,15,4,2,5,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,0.0,607,7,4,4,72,3,4,7412,23779,1,17,4,1,12,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
18,2.0,381,2,3,1,92,3,3,1281,16900,1,20,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31,0.0,1182,8,4,4,66,3,2,10793,11652,1,13,4,0,13,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
44,1.0,1109,5,2,1,84,1,1,19190,20682,1,11,3,1,26,2,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
44,0.0,374,8,3,3,80,3,4,3041,18203,2,12,2,0,7,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
31,1.0,704,4,3,3,81,2,1,5933,15302,3,15,4,0,8,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
40,1.0,334,3,3,2,62,3,1,5828,21146,2,18,3,1,8,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
46,1.0,583,6,4,4,67,2,3,10475,17783,6,12,1,0,28,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
